player_id,player_name,team_id,team_abbreviation,age,player_height,player_height_inches,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct
201937,Ricky Rubio,1610612739,CLE,32,6-2,74,190,None,Spain,2009,1,5,29,157,61,96,2.9,0.014,0.114,0.171,0.469,0.282
203496,Robert Covington,1610612746,LAC,32,6-7,79,209,Tennessee State,USA,Undrafted,Undrafted,Undrafted,46,280,157,55,-2,0.036,0.162,0.151,0.577,0.106
1629057,Robert Williams III,1610612738,BOS,25,6-9,81,237,Texas A&M,USA,2018,1,27,33,264,275,46,10.9,0.126,0.211,0.114,0.743,0.085
201577,Robin Lopez,1610612739,CLE,35,7-0,84,281,Stanford,USA,2008,1,15,35,94,46,14,-7.8,0.081,0.098,0.149,0.691,0.086
203585,Rodney McGruder,1610612765,DET,31,6-4,76,205,Kansas State,USA,Undrafted,Undrafted,Undrafted,32,183,74,28,-3.5,0.035,0.109,0.135,0.566,0.071
1629641,Romeo Langford,1610612759,SAS,23,6-5,77,216,Indiana,USA,2019,1,14,39,283,110,47,-8.9,0.062,0.071,0.15,0.531,0.081
1631199,Ron Harper Jr.,1610612761,TOR,22,6-5,77,245,Rutgers,USA,Undrafted,Undrafted,Undrafted,5,10,2,0,12.4,0.05,0.067,0.205,0.625,0
1626220,Royce O'Neale,1610612751,BKN,29,6-6,78,226,Baylor,USA,Undrafted,Undrafted,Undrafted,72,639,363,265,1.5,0.026,0.128,0.136,0.543,0.152
200752,Rudy Gay,1610612762,UTA,36,6-8,80,250,Connecticut,USA,2006,1,8,56,293,163,57,2.9,0.038,0.148,0.174,0.473,0.095
203497,Rudy Gobert,1610612750,MIN,30,7-1,85,258,None,France,2013,1,27,66,905,771,77,0.8,0.112,0.258,0.163,0.677,0.054
1629060,Rui Hachimura,1610612747,LAL,25,6-8,80,230,Gonzaga,Japan,2019,1,9,58,643,252,52,-2,0.033,0.137,0.192,0.554,0.059
201566,Russell Westbrook,1610612746,LAC,34,6-3,75,200,UCLA,USA,2008,1,4,70,1100,407,531,-0.5,0.039,0.151,0.266,0.51,0.366
1627853,Ryan Arcidiacono,1610612757,POR,29,6-3,75,195,Villanova,USA,Undrafted,Undrafted,Undrafted,20,26,15,23,-12.8,0,0.09,0.106,0.351,0.195
1631157,Ryan Rollins,1610612744,GSW,20,6-3,75,180,Toledo,USA,2022,2,44,12,23,12,6,-38.1,0.043,0.153,0.26,0.508,0.214
1630240,Saben Lee,1610612756,PHX,23,6-2,74,183,Vanderbilt,USA,2020,2,38,22,117,37,55,-1.4,0.033,0.082,0.175,0.538,0.285
1630180,Saddiq Bey,1610612737,ATL,23,6-7,79,215,Villanova,USA,2020,1,19,72,997,339,107,-4.3,0.042,0.13,0.196,0.562,0.078
1630573,Sam Hauser,1610612738,BOS,25,6-7,79,217,Virginia,USA,Undrafted,Undrafted,Undrafted,76,457,188,59,7.4,0.028,0.122,0.138,0.63,0.069
1630241,Sam Merrill,1610612739,CLE,26,6-4,76,205,Utah State,USA,2020,2,60,3,2,1,1,-39.5,0,0.125,0.182,0.25,0.2
1630572,Sandro Mamukelashvili,1610612759,SAS,23,6-10,82,240,Seton Hall,Georgia,2021,2,54,38,201,148,50,-13.1,0.09,0.181,0.17,0.503,0.138
1630583,Santi Aldama,1610612763,MEM,22,7-0,84,215,Loyola-Maryland,Spain,2021,1,30,74,683,356,91,2.9,0.047,0.159,0.157,0.595,0.074
1630567,Scottie Barnes,1610612761,TOR,21,6-8,80,225,Florida State,USA,2021,1,4,72,1133,494,352,3.3,0.066,0.137,0.201,0.529,0.197
1630590,Scotty Pippen Jr.,1610612747,LAL,22,6-1,73,170,Vanderbilt,USA,Undrafted,Undrafted,Undrafted,6,14,4,2,-1.5,0.05,0.057,0.231,0.439,0.125
201586,Serge Ibaka,1610612749,MIL,33,6-11,83,235,None,Democratic Republic of the Congo,2008,1,24,16,66,44,4,-6.5,0.073,0.153,0.159,0.553,0.036
203552,Seth Curry,1610612751,BKN,32,6-1,73,185,Duke,USA,Undrafted,Undrafted,Undrafted,57,540,96,97,-3.2,0.012,0.07,0.188,0.593,0.122
1631101,Shaedon Sharpe,1610612757,POR,19,6-5,77,200,Kentucky,Canada,2022,1,7,76,698,211,74,-6.4,0.036,0.097,0.177,0.571,0.067
1628983,Shai Gilgeous-Alexander,1610612760,OKC,24,6-6,78,195,Kentucky,Canada,2018,1,11,65,2042,314,352,3,0.023,0.108,0.32,0.625,0.247
1629003,Shake Milton,1610612755,PHI,26,6-5,77,205,Southern Methodist,USA,2018,2,54,72,589,181,206,3.7,0.026,0.097,0.172,0.581,0.199
1627885,Shaquille Harrison,1610612757,POR,29,6-4,76,195,Tulsa,USA,Undrafted,Undrafted,Undrafted,1,6,5,4,-14.7,0,0.263,0.069,0.75,0.19
1631323,Simone Fontecchio,1610612762,UTA,27,6-7,79,209,None,Italy,Undrafted,Undrafted,Undrafted,47,274,67,36,-13.1,0.036,0.062,0.187,0.497,0.079
1630219,Skylar Mays,1610612757,POR,25,6-4,76,205,Louisiana State,USA,2020,2,50,1,14,2,6,-24.8,0.033,0.05,0.139,0.829,0.333
203915,Spencer Dinwiddie,1610612751,BKN,29,6-5,77,215,Colorado,USA,2014,2,38,75,1310,253,467,-0.6,0.011,0.091,0.22,0.579,0.285
1626169,Stanley Johnson,1610612759,SAS,26,6-6,78,242,Arizona,USA,2015,1,8,30,174,95,67,-7,0.047,0.15,0.148,0.625,0.179
1630649,Stanley Umude,1610612765,DET,23,6-6,78,210,Arkansas,USA,Undrafted,Undrafted,Undrafted,1,2,0,0,95,0,0,0.5,0.532,0
201939,Stephen Curry,1610612744,GSW,35,6-2,74,185,Davidson,USA,2009,1,7,52,1542,321,329,4.5,0.02,0.149,0.297,0.661,0.278
1628425,Sterling Brown,1610612747,LAL,28,6-5,77,219,Southern Methodist,USA,2017,2,46,4,0,8,2,0.4,0.091,0.152,0.061,0,0.077
203500,Steven Adams,1610612763,MEM,29,6-11,83,265,Pittsburgh,New Zealand,2013,1,12,42,361,485,97,9.7,0.171,0.222,0.139,0.564,0.107
1629004,Svi Mykhailiuk,1610612766,CHA,25,6-7,79,205,Kansas,Ukraine,2018,2,47,28,138,32,30,1.5,0.021,0.072,0.158,0.594,0.126
204456,T.J. McConnell,1610612754,IND,31,6-1,73,190,Arizona,USA,2015,0,NA,73,616,227,380,-3.1,0.028,0.123,0.18,0.581,0.384
203933,T.J. Warren,1610612756,PHX,29,6-8,80,220,North Carolina State,USA,2014,1,14,40,308,117,38,4.8,0.04,0.132,0.188,0.551,0.079
201959,Taj Gibson,1610612764,WAS,37,6-9,81,232,Southern California,USA,2009,1,26,48,154,91,33,-0.5,0.071,0.141,0.146,0.572,0.095
1629659,Talen Horton-Tucker,1610612762,UTA,22,6-4,76,234,Iowa State,USA,2019,2,46,63,643,202,231,-0.2,0.029,0.119,0.245,0.508,0.27
1631106,Tari Eason,1610612745,HOU,21,6-8,80,215,Louisiana State,USA,2022,1,17,78,717,466,79,-5,0.102,0.172,0.184,0.528,0.072
1627752,Taurean Prince,1610612750,MIN,29,6-6,78,218,Baylor,USA,2016,1,12,50,447,120,82,-0.5,0.012,0.097,0.164,0.605,0.101
1629611,Terance Mann,1610612746,LAC,26,6-5,77,215,Florida State,USA,2019,2,48,78,693,271,180,-0.4,0.042,0.108,0.15,0.619,0.142
1629056,Terence Davis,1610612758,SAC,25,6-4,76,201,Mississippi,USA,Undrafted,Undrafted,Undrafted,60,398,134,62,5.6,0.025,0.149,0.209,0.582,0.109
203082,Terrence Ross,1610612756,PHX,32,6-7,79,206,Washington,USA,2012,1,8,58,491,136,81,-2.4,0.014,0.095,0.167,0.553,0.093
1626179,Terry Rozier,1610612766,CHA,29,6-1,73,190,Louisville,USA,2015,1,16,63,1329,259,319,-6.2,0.021,0.095,0.262,0.517,0.22
1630678,Terry Taylor,1610612741,CHI,23,6-4,76,230,Austin Peay,USA,Undrafted,Undrafted,Undrafted,29,76,40,10,-1,0.083,0.075,0.128,0.535,0.058
201152,Thaddeus Young,1610612761,TOR,34,6-8,80,235,Georgia Tech,USA,2007,1,12,54,240,166,75,-5.6,0.083,0.136,0.131,0.573,0.133
203648,Thanasis Antetokounmpo,1610612749,MIL,30,6-7,79,219,None,Greece,2014,2,51,33,25,31,8,-25,0.075,0.146,0.131,0.387,0.089
1630177,Theo Maledon,1610612766,CHA,21,6-5,77,175,None,France,2020,2,34,40,234,100,113,-10.4,0.015,0.13,0.157,0.521,0.222
1629033,Theo Pinson,1610612742,DAL,27,6-7,79,212,North Carolina,USA,Undrafted,Undrafted,Undrafted,38,64,43,31,-8.1,0.031,0.141,0.127,0.486,0.176
1628418,Thomas Bryant,1610612743,DEN,25,6-10,82,248,Indiana,USA,2017,2,42,58,567,331,31,-5.3,0.081,0.221,0.181,0.681,0.043
203501,Tim Hardaway Jr.,1610612742,DAL,31,6-5,77,205,Michigan,USA,2013,1,24,69,989,246,125,3.6,0.01,0.109,0.201,0.552,0.088
202699,Tobias Harris,1610612755,PHI,30,6-7,79,226,Tennessee,USA,2011,1,19,71,1063,410,179,5.8,0.03,0.15,0.181,0.605,0.114
1628396,Tony Bradley,1610612741,CHI,25,6-11,83,248,North Carolina,USA,2017,1,28,12,19,11,1,9.9,0.029,0.278,0.174,0.69,0.042
1628470,Torrey Craig,1610612756,PHX,32,6-7,79,221,South Carolina Upstate,USA,Undrafted,Undrafted,Undrafted,74,533,404,110,-4.7,0.072,0.146,0.127,0.551,0.079
1629027,Trae Young,1610612737,ATL,24,6-1,73,164,Oklahoma,USA,2018,1,5,70,1838,209,693,0.9,0.022,0.062,0.316,0.572,0.41
1630200,Tre Jones,1610612759,SAS,23,6-1,73,185,Duke,USA,2020,2,41,63,786,215,398,-8.9,0.025,0.095,0.189,0.521,0.296
1630544,Tre Mann,1610612760,OKC,22,6-3,75,178,Florida,USA,2021,1,18,64,491,143,108,0.5,0.021,0.1,0.2,0.486,0.135
1630570,Trendon Watford,1610612757,POR,22,6-8,80,237,Louisiana State,USA,Undrafted,Undrafted,Undrafted,58,393,223,118,-6.9,0.039,0.174,0.15,0.617,0.159
1630235,Trent Forrest,1610612737,ATL,24,6-4,76,210,Florida State,USA,Undrafted,Undrafted,Undrafted,20,50,31,31,-10.7,0.02,0.109,0.109,0.478,0.172
1630243,Trevelin Queen,1610612754,IND,26,6-6,78,190,New Mexico State,USA,Undrafted,Undrafted,Undrafted,7,21,17,6,9.2,0.086,0.138,0.194,0.337,0.109
1631309,Trevor Hudgins,1610612745,HOU,24,6-0,72,180,Northwest Missouri State,USA,Undrafted,Undrafted,Undrafted,5,9,0,3,7,0,0,0.177,0.436,0.176
1631211,Trevor Keels,1610612752,NYK,19,6-4,76,221,Duke,USA,2022,2,42,3,3,2,0,-94.7,0,0.25,0.211,0.375,0
1626168,Trey Lyles,1610612758,SAC,27,6-9,81,234,Kentucky,Canada,2015,1,12,69,534,279,63,4.4,0.055,0.184,0.176,0.617,0.075
1630530,Trey Murphy III,1610612740,NOP,22,6-8,80,206,Virginia,USA,2021,1,17,75,1050,270,104,0.4,0.026,0.095,0.157,0.647,0.063
1628972,Troy Brown Jr.,1610612747,LAL,23,6-7,79,215,Oregon,USA,2018,1,15,71,511,289,86,-0.6,0.033,0.122,0.121,0.558,0.065
1629660,Ty Jerome,1610612744,GSW,25,6-5,77,195,Virginia,USA,2019,1,24,44,309,78,135,-5.4,0.009,0.091,0.147,0.594,0.233
1631102,TyTy Washington Jr.,1610612745,HOU,21,6-3,75,195,Kentucky,USA,2022,1,29,30,137,42,47,-6.7,0.004,0.097,0.173,0.423,0.159
1628416,Tyler Dorsey,1610612742,DAL,27,6-4,76,180,Oregon,USA,2017,2,41,3,9,2,0,7,0.1,0.1,0.227,0.9,0
1629639,Tyler Herro,1610612748,MIA,23,6-5,77,195,Kentucky,USA,2019,1,13,64,1301,350,270,1.9,0.012,0.154,0.25,0.566,0.191
1630169,Tyrese Haliburton,1610612754,IND,23,6-5,77,185,Iowa State,USA,2020,1,12,56,1160,205,585,-1,0.018,0.092,0.238,0.624,0.457
1631213,Tyrese Martin,1610612737,ATL,24,6-6,78,215,Connecticut,USA,2022,2,51,13,15,6,0,5.4,0.04,0.095,0.17,0.444,0
1630178,Tyrese Maxey,1610612755,PHI,22,6-2,74,200,Kentucky,USA,2020,1,21,58,1184,168,209,5.5,0.013,0.078,0.237,0.603,0.171
1626145,Tyus Jones,1610612763,MEM,26,6-2,74,196,Duke,USA,2015,1,24,76,791,188,387,2.9,0.014,0.082,0.176,0.548,0.281
1628962,Udoka Azubuike,1610612762,UTA,23,6-11,83,270,Kansas,Nigeria,2020,1,27,31,91,86,9,-9.3,0.097,0.227,0.127,0.758,0.054
2617,Udonis Haslem,1610612748,MIA,42,6-7,79,235,Florida,USA,Undrafted,Undrafted,Undrafted,6,3,8,0,-19.9,0.066,0.108,0.111,0.116,0
1630586,Usman Garuba,1610612745,HOU,21,6-8,80,229,None,Spain,2021,1,23,71,220,294,64,-12.3,0.108,0.194,0.098,0.587,0.1
1630176,Vernon Carey Jr.,1610612764,WAS,22,6-10,82,270,Duke,USA,2020,2,32,11,6,11,3,-17.3,0.081,0.296,0.147,0.338,0.214
203506,Victor Oladipo,1610612748,MIA,30,6-3,75,213,Indiana,USA,2013,1,2,40,400,125,134,-2.8,0.015,0.111,0.195,0.5,0.198
1631246,Vince Williams Jr.,1610612763,MEM,22,6-4,76,205,Virginia Commonwealth,USA,2022,2,47,11,10,7,3,-20.7,0.028,0.122,0.113,0.357,0.103
1630249,Vit Krejci,1610612737,ATL,22,6-8,80,195,None,Czech Republic,2020,2,37,26,34,18,14,0.5,0.022,0.115,0.114,0.502,0.131
1628427,Vlatko Cancar,1610612743,DEN,25,6-8,80,236,None,Slovenia,2017,2,49,55,282,121,73,-2.7,0.028,0.121,0.134,0.619,0.123
1631117,Walker Kessler,1610612762,UTA,21,7-0,84,245,Auburn,USA,2022,1,22,73,673,612,69,3.2,0.133,0.205,0.13,0.704,0.058
1628976,Wendell Carter Jr.,1610612753,ORL,23,6-10,82,270,Duke,USA,2018,1,7,54,837,472,127,-1.2,0.076,0.217,0.206,0.62,0.12
1631111,Wendell Moore Jr.,1610612750,MIN,21,6-5,77,215,Duke,USA,2022,1,26,27,40,17,18,-13,0.02,0.088,0.142,0.452,0.167
1629117,Wenyen Gabriel,1610612747,LAL,26,6-9,81,205,Kentucky,South Sudan,Undrafted,Undrafted,Undrafted,63,358,267,33,0,0.114,0.148,0.138,0.63,0.048
202083,Wesley Matthews,1610612749,MIL,36,6-5,77,220,Marquette,USA,Undrafted,Undrafted,Undrafted,47,158,100,30,3.7,0.042,0.084,0.095,0.514,0.052
203115,Will Barton,1610612761,TOR,32,6-5,77,181,Memphis,USA,2012,2,40,52,340,129,107,-9.7,0.013,0.127,0.179,0.482,0.165
1626195,Willy Hernangomez,1610612740,NOP,28,6-11,83,250,None,Spain,2015,2,35,38,262,180,33,1.7,0.118,0.262,0.222,0.61,0.114
1641645,Xavier Cooks,1610612764,WAS,27,6-8,80,183,Winthrop,Australia,Undrafted,Undrafted,Undrafted,5,4,6,1,53.7,0.15,0.136,0.104,1,0.071
1629875,Xavier Moon,1610612746,LAC,28,6-0,72,165,Morehead State,USA,Undrafted,Undrafted,Undrafted,3,5,3,5,16.4,0,0.167,0.231,0.313,0.5
1630270,Xavier Sneed,1610612766,CHA,25,6-5,77,215,Kansas State,USA,Undrafted,Undrafted,Undrafted,1,4,1,1,4.6,0,0.1,0.294,0.694,0.25
1630214,Xavier Tillman,1610612763,MEM,24,6-7,79,245,Michigan State,USA,2020,2,35,58,415,288,92,1.2,0.095,0.153,0.137,0.628,0.111
1629139,Yuta Watanabe,1610612751,BKN,28,6-8,80,215,George Washington,Japan,Undrafted,Undrafted,Undrafted,54,301,131,45,0.4,0.034,0.114,0.126,0.638,0.07
1628380,Zach Collins,1610612759,SAS,25,6-11,83,250,Gonzaga,USA,2017,1,10,61,694,386,173,-8,0.077,0.188,0.207,0.597,0.18
203897,Zach LaVine,1610612741,CHI,28,6-5,77,200,UCLA,USA,2014,1,13,73,1821,331,303,0.2,0.017,0.108,0.278,0.609,0.182
1630192,Zeke Nnaji,1610612743,DEN,22,6-9,81,240,Arizona,USA,2020,1,22,50,251,126,16,-6.8,0.087,0.095,0.141,0.635,0.038
1630533,Ziaire Williams,1610612763,MEM,21,6-9,81,185,Stanford,USA,2021,1,10,36,186,75,26,-4.6,0.028,0.106,0.172,0.503,0.067
1629627,Zion Williamson,1610612740,NOP,22,6-6,78,284,Duke,USA,2019,1,1,29,754,202,133,7.8,0.06,0.148,0.288,0.652,0.231
