jurisdiction,year,era,week,week_ending_date,average_wk_deaths,n,n_diff,pct_diff
Arkansas,2015,FALSE,25,2015-06-27,557.8,527,-30.799999999999955,-5.84440227703984
Arkansas,2015,FALSE,26,2015-07-04,571.2,563,-8.200000000000045,-1.4564831261101325
Arkansas,2015,FALSE,27,2015-07-11,572,509,-63,-12.37721021611002
Arkansas,2015,FALSE,28,2015-07-18,578.6,536,-42.60000000000002,-7.947761194029855
Arkansas,2015,FALSE,29,2015-07-25,581.2,600,18.799999999999955,3.1333333333333253
Arkansas,2015,FALSE,30,2015-08-01,546,522,-24,-4.597701149425287
Arkansas,2015,FALSE,31,2015-08-08,552.2,593,40.799999999999955,6.8802698145025225
Arkansas,2015,FALSE,32,2015-08-15,574.2,583,8.799999999999955,1.509433962264143
Arkansas,2015,FALSE,33,2015-08-22,569.2,575,5.7999999999999545,1.008695652173905
Arkansas,2015,FALSE,34,2015-08-29,562.6,548,-14.600000000000023,-2.66423357664234
Arkansas,2015,FALSE,35,2015-09-05,552.2,548,-4.2000000000000455,-0.7664233576642419
Arkansas,2015,FALSE,36,2015-09-12,577.8,572,-5.7999999999999545,-1.013986013986006
Arkansas,2015,FALSE,37,2015-09-19,589.8,540,-49.799999999999955,-9.222222222222214
Arkansas,2015,FALSE,38,2015-09-26,568,528,-40,-7.575757575757576
Arkansas,2015,FALSE,39,2015-10-03,572.8,582,9.200000000000045,1.5807560137457124
Arkansas,2015,FALSE,40,2015-10-10,563.6,564,0.39999999999997726,0.0709219858155988
Arkansas,2015,FALSE,41,2015-10-17,563,554,-9,-1.6245487364620936
Arkansas,2015,FALSE,42,2015-10-24,576,582,6,1.0309278350515463
Arkansas,2015,FALSE,43,2015-10-31,622.6,631,8.399999999999977,1.331220285261486
Arkansas,2015,FALSE,44,2015-11-07,591.2,529,-62.200000000000045,-11.758034026465037
Arkansas,2015,FALSE,45,2015-11-14,607.4,596,-11.399999999999977,-1.912751677852345
Arkansas,2015,FALSE,46,2015-11-21,623.6,581,-42.60000000000002,-7.332185886402757
Arkansas,2015,FALSE,47,2015-11-28,623,596,-27,-4.530201342281879
Arkansas,2015,FALSE,48,2015-12-05,624.6,592,-32.60000000000002,-5.506756756756761
Arkansas,2015,FALSE,49,2015-12-12,634.6,616,-18.600000000000023,-3.019480519480523
Arkansas,2015,FALSE,50,2015-12-19,661.8,576,-85.79999999999995,-14.895833333333325
Arkansas,2015,FALSE,51,2015-12-26,644,604,-40,-6.622516556291391
Arkansas,2015,FALSE,52,2016-01-02,673,559,-114,-20.39355992844365
Arkansas,2016,FALSE,1,2016-01-09,692.2,640,-52.200000000000045,-8.156250000000007
Arkansas,2016,FALSE,2,2016-01-16,663.8,628,-35.799999999999955,-5.7006369426751515
Arkansas,2016,FALSE,3,2016-01-23,666,571,-95,-16.637478108581437
Arkansas,2016,FALSE,4,2016-01-30,654.4,623,-31.399999999999977,-5.0401284109149245
Arkansas,2016,FALSE,5,2016-02-06,654.4,605,-49.39999999999998,-8.165289256198344
Arkansas,2016,FALSE,6,2016-02-13,650.6,613,-37.60000000000002,-6.13376835236542
Arkansas,2016,FALSE,7,2016-02-20,644,588,-56,-9.523809523809524
Arkansas,2016,FALSE,8,2016-02-27,676.6,627,-49.60000000000002,-7.910685805422651
Arkansas,2016,FALSE,9,2016-03-05,634.2,588,-46.200000000000045,-7.857142857142866
Arkansas,2016,FALSE,10,2016-03-12,640.2,588,-52.200000000000045,-8.877551020408172
Arkansas,2016,FALSE,11,2016-03-19,627,635,8,1.2598425196850394
Arkansas,2016,FALSE,12,2016-03-26,606.6,583,-23.600000000000023,-4.048027444253863
Arkansas,2016,FALSE,13,2016-04-02,627.6,660,32.39999999999998,4.909090909090906
Arkansas,2016,FALSE,14,2016-04-09,604.6,603,-1.6000000000000227,-0.26533996683250793
Arkansas,2016,FALSE,15,2016-04-16,614.6,605,-9.600000000000023,-1.586776859504136
Arkansas,2016,FALSE,16,2016-04-23,584.6,603,18.399999999999977,3.051409618573794
Arkansas,2016,FALSE,17,2016-04-30,590.2,566,-24.200000000000045,-4.275618374558312
Arkansas,2016,FALSE,18,2016-05-07,589.6,553,-36.60000000000002,-6.618444846292952
Arkansas,2016,FALSE,19,2016-05-14,583.4,549,-34.39999999999998,-6.2659380692167534
Arkansas,2016,FALSE,20,2016-05-21,598,599,1,0.1669449081803005
Arkansas,2016,FALSE,21,2016-05-28,584.4,553,-31.399999999999977,-5.678119349005421
Arkansas,2016,FALSE,22,2016-06-04,579.6,585,5.399999999999977,0.9230769230769191
Arkansas,2016,FALSE,23,2016-06-11,573.2,595,21.799999999999955,3.6638655462184797
Arkansas,2016,FALSE,24,2016-06-18,588.4,531,-57.39999999999998,-10.809792843691145
Arkansas,2016,FALSE,25,2016-06-25,557.8,561,3.2000000000000455,0.5704099821746962
Arkansas,2016,FALSE,26,2016-07-02,571.2,577,5.7999999999999545,1.005199306759091
Arkansas,2016,FALSE,27,2016-07-09,572,597,25,4.1876046901172534
Arkansas,2016,FALSE,28,2016-07-16,578.6,609,30.399999999999977,4.991789819376023
Arkansas,2016,FALSE,29,2016-07-23,581.2,566,-15.200000000000045,-2.685512367491174
Arkansas,2016,FALSE,30,2016-07-30,546,553,7,1.2658227848101267
Arkansas,2016,FALSE,31,2016-08-06,552.2,537,-15.200000000000045,-2.8305400372439564
Arkansas,2016,FALSE,32,2016-08-13,574.2,551,-23.200000000000045,-4.210526315789482
Arkansas,2016,FALSE,33,2016-08-20,569.2,566,-3.2000000000000455,-0.5653710247349903
Arkansas,2016,FALSE,34,2016-08-27,562.6,558,-4.600000000000023,-0.8243727598566348
Arkansas,2016,FALSE,35,2016-09-03,552.2,538,-14.200000000000045,-2.6394052044609753
Arkansas,2016,FALSE,36,2016-09-10,577.8,629,51.200000000000045,8.139904610492852
Arkansas,2016,FALSE,37,2016-09-17,589.8,564,-25.799999999999955,-4.574468085106375
Arkansas,2016,FALSE,38,2016-09-24,568,548,-20,-3.64963503649635
Arkansas,2016,FALSE,39,2016-10-01,572.8,517,-55.799999999999955,-10.79303675048355
Arkansas,2016,FALSE,40,2016-10-08,563.6,568,4.399999999999977,0.7746478873239396
Arkansas,2016,FALSE,41,2016-10-15,563,570,7,1.2280701754385965
Arkansas,2016,FALSE,42,2016-10-22,576,548,-28,-5.109489051094891
Arkansas,2016,FALSE,43,2016-10-29,622.6,601,-21.600000000000023,-3.5940099833610684
Arkansas,2016,FALSE,44,2016-11-05,591.2,608,16.799999999999955,2.763157894736835
Arkansas,2016,FALSE,45,2016-11-12,607.4,637,29.600000000000023,4.646781789638936
Arkansas,2016,FALSE,46,2016-11-19,623.6,604,-19.600000000000023,-3.2450331125827856
Arkansas,2016,FALSE,47,2016-11-26,623,638,15,2.3510971786833856
Arkansas,2016,FALSE,48,2016-12-03,624.6,617,-7.600000000000023,-1.231766612641819
Arkansas,2016,FALSE,49,2016-12-10,634.6,638,3.3999999999999773,0.5329153605015637
Arkansas,2016,FALSE,50,2016-12-17,661.8,702,40.200000000000045,5.726495726495733
Arkansas,2016,FALSE,51,2016-12-24,644,655,11,1.6793893129770994
Arkansas,2016,FALSE,52,2016-12-31,673,699,26,3.719599427753934
Arkansas,2017,FALSE,1,2017-01-07,692.2,650,-42.200000000000045,-6.4923076923077
Arkansas,2017,FALSE,2,2017-01-14,663.8,658,-5.7999999999999545,-0.8814589665653426
Arkansas,2017,FALSE,3,2017-01-21,666,657,-9,-1.36986301369863
Arkansas,2017,FALSE,4,2017-01-28,654.4,579,-75.39999999999998,-13.022452504317785
Arkansas,2017,FALSE,5,2017-02-04,654.4,614,-40.39999999999998,-6.579804560260582
Arkansas,2017,FALSE,6,2017-02-11,650.6,626,-24.600000000000023,-3.9297124600639015
Arkansas,2017,FALSE,7,2017-02-18,644,648,4,0.6172839506172839
Arkansas,2017,FALSE,8,2017-02-25,676.6,655,-21.600000000000023,-3.297709923664126
Arkansas,2017,FALSE,9,2017-03-04,634.2,661,26.799999999999955,4.054462934947043
Arkansas,2017,FALSE,10,2017-03-11,640.2,635,-5.2000000000000455,-0.8188976377952828
Arkansas,2017,FALSE,11,2017-03-18,627,643,16,2.488335925349922
Arkansas,2017,FALSE,12,2017-03-25,606.6,636,29.399999999999977,4.622641509433959
Arkansas,2017,FALSE,13,2017-04-01,627.6,639,11.399999999999977,1.7840375586854424
Arkansas,2017,FALSE,14,2017-04-08,604.6,609,4.399999999999977,0.7224958949096842
Arkansas,2017,FALSE,15,2017-04-15,614.6,634,19.399999999999977,3.0599369085173467
Arkansas,2017,FALSE,16,2017-04-22,584.6,604,19.399999999999977,3.211920529801321
Arkansas,2017,FALSE,17,2017-04-29,590.2,607,16.799999999999955,2.7677100494233864
Arkansas,2017,FALSE,18,2017-05-06,589.6,590,0.39999999999997726,0.06779661016948767
Arkansas,2017,FALSE,19,2017-05-13,583.4,600,16.600000000000023,2.7666666666666706
Arkansas,2017,FALSE,20,2017-05-20,598,608,10,1.644736842105263
Arkansas,2017,FALSE,21,2017-05-27,584.4,567,-17.399999999999977,-3.068783068783065
Arkansas,2017,FALSE,22,2017-06-03,579.6,568,-11.600000000000023,-2.0422535211267645
Arkansas,2017,FALSE,23,2017-06-10,573.2,565,-8.200000000000045,-1.4513274336283266
Arkansas,2017,FALSE,24,2017-06-17,588.4,601,12.600000000000023,2.0965058236272918
Arkansas,2017,FALSE,25,2017-06-24,557.8,603,45.200000000000045,7.49585406301825
Arkansas,2017,FALSE,26,2017-07-01,571.2,582,10.799999999999955,1.8556701030927756
Arkansas,2017,FALSE,27,2017-07-08,572,604,32,5.298013245033113
Arkansas,2017,FALSE,28,2017-07-15,578.6,582,3.3999999999999773,0.5841924398625391
Arkansas,2017,FALSE,29,2017-07-22,581.2,565,-16.200000000000045,-2.8672566371681496
Arkansas,2017,FALSE,30,2017-07-29,546,582,36,6.185567010309279
Arkansas,2017,FALSE,31,2017-08-05,552.2,526,-26.200000000000045,-4.980988593155902
Arkansas,2017,FALSE,32,2017-08-12,574.2,589,14.799999999999955,2.512733446519517
Arkansas,2017,FALSE,33,2017-08-19,569.2,571,1.7999999999999545,0.3152364273204824
Arkansas,2017,FALSE,34,2017-08-26,562.6,559,-3.6000000000000227,-0.6440071556350666
Arkansas,2017,FALSE,35,2017-09-02,552.2,550,-2.2000000000000455,-0.40000000000000824
Arkansas,2017,FALSE,36,2017-09-09,577.8,583,5.2000000000000455,0.8919382504288244
Arkansas,2017,FALSE,37,2017-09-16,589.8,611,21.200000000000045,3.469721767594115
Arkansas,2017,FALSE,38,2017-09-23,568,577,9,1.559792027729636
Arkansas,2017,FALSE,39,2017-09-30,572.8,613,40.200000000000045,6.557911908646011
Arkansas,2017,FALSE,40,2017-10-07,563.6,563,-0.6000000000000227,-0.1065719360568424
Arkansas,2017,FALSE,41,2017-10-14,563,536,-27,-5.037313432835821
Arkansas,2017,FALSE,42,2017-10-21,576,565,-11,-1.9469026548672566
Arkansas,2017,FALSE,43,2017-10-28,622.6,609,-13.600000000000023,-2.2331691297208573
Arkansas,2017,FALSE,44,2017-11-04,591.2,609,17.799999999999955,2.9228243021346394
Arkansas,2017,FALSE,45,2017-11-11,607.4,589,-18.399999999999977,-3.1239388794567025
Arkansas,2017,FALSE,46,2017-11-18,623.6,624,0.39999999999997726,0.06410256410256046
Arkansas,2017,FALSE,47,2017-11-25,623,606,-17,-2.8052805280528053
Arkansas,2017,FALSE,48,2017-12-02,624.6,615,-9.600000000000023,-1.5609756097561012
Arkansas,2017,FALSE,49,2017-12-09,634.6,700,65.39999999999998,9.34285714285714
Arkansas,2017,FALSE,50,2017-12-16,661.8,711,49.200000000000045,6.919831223628699
Arkansas,2017,FALSE,51,2017-12-23,644,696,52,7.471264367816093
Arkansas,2017,FALSE,52,2017-12-30,673,733,60,8.185538881309688
Arkansas,2018,FALSE,1,2018-01-06,692.2,734,41.799999999999955,5.6948228882833725
Arkansas,2018,FALSE,2,2018-01-13,663.8,763,99.20000000000005,13.001310615989519
Arkansas,2018,FALSE,3,2018-01-20,666,760,94,12.368421052631579
Arkansas,2018,FALSE,4,2018-01-27,654.4,735,80.60000000000002,10.965986394557827
Arkansas,2018,FALSE,5,2018-02-03,654.4,667,12.600000000000023,1.8890554722638713
Arkansas,2018,FALSE,6,2018-02-10,650.6,680,29.399999999999977,4.323529411764702
Arkansas,2018,FALSE,7,2018-02-17,644,673,29,4.3090638930163445
Arkansas,2018,FALSE,8,2018-02-24,676.6,670,-6.600000000000023,-0.985074626865675
Arkansas,2018,FALSE,9,2018-03-03,634.2,610,-24.200000000000045,-3.9672131147541054
Arkansas,2018,FALSE,10,2018-03-10,640.2,652,11.799999999999955,1.8098159509202385
Arkansas,2018,FALSE,11,2018-03-17,627,583,-44,-7.547169811320755
Arkansas,2018,FALSE,12,2018-03-24,606.6,577,-29.600000000000023,-5.1299826689774735
Arkansas,2018,FALSE,13,2018-03-31,627.6,592,-35.60000000000002,-6.013513513513518
Arkansas,2018,FALSE,14,2018-04-07,604.6,576,-28.600000000000023,-4.965277777777781
Arkansas,2018,FALSE,15,2018-04-14,614.6,619,4.399999999999977,0.7108239095314988
Arkansas,2018,FALSE,16,2018-04-21,584.6,541,-43.60000000000002,-8.059149722735679
Arkansas,2018,FALSE,17,2018-04-28,590.2,578,-12.200000000000045,-2.110726643598624
Arkansas,2018,FALSE,18,2018-05-05,589.6,625,35.39999999999998,5.663999999999996
Arkansas,2018,FALSE,19,2018-05-12,583.4,627,43.60000000000002,6.9537480063795885
Arkansas,2018,FALSE,20,2018-05-19,598,575,-23,-4
Arkansas,2018,FALSE,21,2018-05-26,584.4,581,-3.3999999999999773,-0.585197934595521
Arkansas,2018,FALSE,22,2018-06-02,579.6,608,28.399999999999977,4.671052631578944
Arkansas,2018,FALSE,23,2018-06-09,573.2,573,-0.20000000000004547,-0.03490401396161352
Arkansas,2018,FALSE,24,2018-06-16,588.4,601,12.600000000000023,2.0965058236272918
Arkansas,2018,FALSE,25,2018-06-23,557.8,545,-12.799999999999955,-2.348623853211001
Arkansas,2018,FALSE,26,2018-06-30,571.2,570,-1.2000000000000455,-0.21052631578948167
Arkansas,2018,FALSE,27,2018-07-07,572,568,-4,-0.7042253521126761
Arkansas,2018,FALSE,28,2018-07-14,578.6,586,7.399999999999977,1.2627986348122828
Arkansas,2018,FALSE,29,2018-07-21,581.2,595,13.799999999999955,2.3193277310924296
Arkansas,2018,FALSE,30,2018-07-28,546,534,-12,-2.247191011235955
Arkansas,2018,FALSE,31,2018-08-04,552.2,548,-4.2000000000000455,-0.7664233576642419
Arkansas,2018,FALSE,32,2018-08-11,574.2,556,-18.200000000000045,-3.273381294964037
Arkansas,2018,FALSE,33,2018-08-18,569.2,560,-9.200000000000045,-1.642857142857151
Arkansas,2018,FALSE,34,2018-08-25,562.6,561,-1.6000000000000227,-0.2852049910873481
Arkansas,2018,FALSE,35,2018-09-01,552.2,568,15.799999999999955,2.7816901408450625
Arkansas,2018,FALSE,36,2018-09-08,577.8,577,-0.7999999999999545,-0.13864818024262643
Arkansas,2018,FALSE,37,2018-09-15,589.8,597,7.2000000000000455,1.2060301507537765
Arkansas,2018,FALSE,38,2018-09-22,568,586,18,3.0716723549488054
Arkansas,2018,FALSE,39,2018-09-29,572.8,554,-18.799999999999955,-3.3935018050541434
Arkansas,2018,FALSE,40,2018-10-06,563.6,559,-4.600000000000023,-0.8228980322003618
Arkansas,2018,FALSE,41,2018-10-13,563,565,2,0.35398230088495575
Arkansas,2018,FALSE,42,2018-10-20,576,575,-1,-0.17391304347826086
Arkansas,2018,FALSE,43,2018-10-27,622.6,654,31.399999999999977,4.80122324159021
Arkansas,2018,FALSE,44,2018-11-03,591.2,615,23.799999999999955,3.8699186991869845
Arkansas,2018,FALSE,45,2018-11-10,607.4,583,-24.399999999999977,-4.185248713550596
Arkansas,2018,FALSE,46,2018-11-17,623.6,638,14.399999999999977,2.2570532915360464
Arkansas,2018,FALSE,47,2018-11-24,623,632,9,1.4240506329113924
Arkansas,2018,FALSE,48,2018-12-01,624.6,635,10.399999999999977,1.6377952755905474
Arkansas,2018,FALSE,49,2018-12-08,634.6,602,-32.60000000000002,-5.415282392026581
Arkansas,2018,FALSE,50,2018-12-15,661.8,661,-0.7999999999999545,-0.12102874432677073
Arkansas,2018,FALSE,51,2018-12-22,644,652,8,1.2269938650306749
Arkansas,2018,FALSE,52,2018-12-29,673,668,-5,-0.7485029940119761
Arkansas,2019,FALSE,1,2019-01-05,692.2,691,-1.2000000000000455,-0.1736613603473293
Arkansas,2019,FALSE,2,2019-01-12,663.8,601,-62.799999999999955,-10.449251247920126
Arkansas,2019,FALSE,3,2019-01-19,666,661,-5,-0.7564296520423601
Arkansas,2019,FALSE,4,2019-01-26,654.4,650,-4.399999999999977,-0.6769230769230734
Arkansas,2019,FALSE,5,2019-02-02,654.4,670,15.600000000000023,2.328358208955227
Arkansas,2019,FALSE,6,2019-02-09,650.6,665,14.399999999999977,2.1654135338345832
Arkansas,2019,FALSE,7,2019-02-16,644,695,51,7.338129496402877
Arkansas,2019,FALSE,8,2019-02-23,676.6,723,46.39999999999998,6.417704011065004
Arkansas,2019,FALSE,9,2019-03-02,634.2,643,8.799999999999955,1.3685847589424502
Arkansas,2019,FALSE,10,2019-03-09,640.2,686,45.799999999999955,6.676384839650138
Arkansas,2019,FALSE,11,2019-03-16,627,703,76,10.81081081081081
Arkansas,2019,FALSE,12,2019-03-23,606.6,671,64.39999999999998,9.59761549925484
Arkansas,2019,FALSE,13,2019-03-30,627.6,659,31.399999999999977,4.764795144157811
Arkansas,2019,FALSE,14,2019-04-06,604.6,645,40.39999999999998,6.263565891472865
Arkansas,2019,FALSE,15,2019-04-13,614.6,645,30.399999999999977,4.713178294573639
Arkansas,2019,FALSE,16,2019-04-20,584.6,616,31.399999999999977,5.097402597402594
Arkansas,2019,FALSE,17,2019-04-27,590.2,584,-6.2000000000000455,-1.0616438356164462
Arkansas,2019,FALSE,18,2019-05-04,589.6,588,-1.6000000000000227,-0.2721088435374189
Arkansas,2019,FALSE,19,2019-05-11,583.4,567,-16.399999999999977,-2.8924162257495554
Arkansas,2019,FALSE,20,2019-05-18,598,607,9,1.4827018121911038
Arkansas,2019,FALSE,21,2019-05-25,584.4,630,45.60000000000002,7.238095238095242
Arkansas,2019,FALSE,22,2019-06-01,579.6,565,-14.600000000000023,-2.584070796460181
Arkansas,2019,FALSE,23,2019-06-08,573.2,572,-1.2000000000000455,-0.20979020979021773
Arkansas,2019,FALSE,24,2019-06-15,588.4,635,46.60000000000002,7.338582677165357
Arkansas,2019,FALSE,25,2019-06-22,557.8,553,-4.7999999999999545,-0.8679927667269357
Arkansas,2019,FALSE,26,2019-06-29,571.2,564,-7.2000000000000455,-1.2765957446808591
Arkansas,2019,FALSE,27,2019-07-06,572,582,10,1.718213058419244
Arkansas,2019,FALSE,28,2019-07-13,578.6,580,1.3999999999999773,0.24137931034482366
Arkansas,2019,FALSE,29,2019-07-20,581.2,580,-1.2000000000000455,-0.20689655172414578
Arkansas,2019,FALSE,30,2019-07-27,546,539,-7,-1.2987012987012987
Arkansas,2019,FALSE,31,2019-08-03,552.2,557,4.7999999999999545,0.8617594254937081
Arkansas,2019,FALSE,32,2019-08-10,574.2,592,17.799999999999955,3.006756756756749
Arkansas,2019,FALSE,33,2019-08-17,569.2,574,4.7999999999999545,0.8362369337979014
Arkansas,2019,FALSE,34,2019-08-24,562.6,587,24.399999999999977,4.156729131175465
Arkansas,2019,FALSE,35,2019-08-31,552.2,557,4.7999999999999545,0.8617594254937081
Arkansas,2019,FALSE,36,2019-09-07,577.8,528,-49.799999999999955,-9.431818181818173
Arkansas,2019,FALSE,37,2019-09-14,589.8,637,47.200000000000045,7.409733124018845
Arkansas,2019,FALSE,38,2019-09-21,568,601,33,5.490848585690515
Arkansas,2019,FALSE,39,2019-09-28,572.8,598,25.200000000000045,4.214046822742482
Arkansas,2019,FALSE,40,2019-10-05,563.6,564,0.39999999999997726,0.0709219858155988
Arkansas,2019,FALSE,41,2019-10-12,563,590,27,4.576271186440678
Arkansas,2019,FALSE,42,2019-10-19,576,610,34,5.573770491803279
Arkansas,2019,FALSE,43,2019-10-26,622.6,618,-4.600000000000023,-0.7443365695792916
Arkansas,2019,FALSE,44,2019-11-02,591.2,595,3.7999999999999545,0.6386554621848662
Arkansas,2019,FALSE,45,2019-11-09,607.4,632,24.600000000000023,3.8924050632911427
Arkansas,2019,FALSE,46,2019-11-16,623.6,671,47.39999999999998,7.064083457526077
Arkansas,2019,FALSE,47,2019-11-23,623,643,20,3.1104199066874028
Arkansas,2019,FALSE,48,2019-11-30,624.6,664,39.39999999999998,5.933734939759033
Arkansas,2019,FALSE,49,2019-12-07,634.6,617,-17.600000000000023,-2.852512155591576
Arkansas,2019,FALSE,50,2019-12-14,661.8,659,-2.7999999999999545,-0.42488619119877913
Arkansas,2019,FALSE,51,2019-12-21,644,613,-31,-5.057096247960848
Arkansas,2019,FALSE,52,2019-12-28,673,706,33,4.674220963172805
Arkansas,2020,TRUE,1,2020-01-04,692.2,672,-20.200000000000045,-3.0059523809523876
Arkansas,2020,TRUE,2,2020-01-11,663.8,686,22.200000000000045,3.2361516034985485
Arkansas,2020,TRUE,3,2020-01-18,666,658,-8,-1.21580547112462
Arkansas,2020,TRUE,4,2020-01-25,654.4,616,-38.39999999999998,-6.2337662337662305
Arkansas,2020,TRUE,5,2020-02-01,654.4,681,26.600000000000023,3.90602055800294
Arkansas,2020,TRUE,6,2020-02-08,650.6,673,22.399999999999977,3.328380386329863
Arkansas,2020,TRUE,7,2020-02-15,644,688,44,6.395348837209303
Arkansas,2020,TRUE,8,2020-02-22,676.6,697,20.399999999999977,2.9268292682926798
Arkansas,2020,TRUE,9,2020-02-29,634.2,656,21.799999999999955,3.3231707317073105
Arkansas,2020,TRUE,10,2020-03-07,640.2,697,56.799999999999955,8.149210903873739
Arkansas,2020,TRUE,11,2020-03-14,627,628,1,0.15923566878980894
Arkansas,2020,TRUE,12,2020-03-21,606.6,640,33.39999999999998,5.2187499999999964
Arkansas,2020,TRUE,13,2020-03-28,627.6,641,13.399999999999977,2.09048361934477
Arkansas,2020,TRUE,14,2020-04-04,604.6,606,1.3999999999999773,0.23102310231022724
Arkansas,2020,TRUE,15,2020-04-11,614.6,636,21.399999999999977,3.364779874213833
Arkansas,2020,TRUE,16,2020-04-18,584.6,637,52.39999999999998,8.22605965463108
Arkansas,2020,TRUE,17,2020-04-25,590.2,615,24.799999999999955,4.032520325203245
Arkansas,2020,TRUE,18,2020-05-02,589.6,630,40.39999999999998,6.412698412698409
Arkansas,2020,TRUE,19,2020-05-09,583.4,661,77.60000000000002,11.739788199697433
Arkansas,2020,TRUE,20,2020-05-16,598,583,-15,-2.5728987993138936
Arkansas,2020,TRUE,21,2020-05-23,584.4,642,57.60000000000002,8.971962616822433
Arkansas,2020,TRUE,22,2020-05-30,579.6,610,30.399999999999977,4.983606557377045
Arkansas,2020,TRUE,23,2020-06-06,573.2,649,75.79999999999995,11.679506933744214
Arkansas,2020,TRUE,24,2020-06-13,588.4,652,63.60000000000002,9.754601226993868
Arkansas,2020,TRUE,25,2020-06-20,557.8,708,150.20000000000005,21.21468926553673
Arkansas,2020,TRUE,26,2020-06-27,571.2,663,91.79999999999995,13.846153846153838
Arkansas,2020,TRUE,27,2020-07-04,572,687,115,16.73944687045124
Arkansas,2020,TRUE,28,2020-07-11,578.6,661,82.39999999999998,12.465960665658091
Arkansas,2020,TRUE,29,2020-07-18,581.2,695,113.79999999999995,16.374100719424455
Arkansas,2020,TRUE,30,2020-07-25,546,714,168,23.52941176470588
Arkansas,2020,TRUE,31,2020-08-01,552.2,750,197.79999999999995,26.373333333333328
Arkansas,2020,TRUE,32,2020-08-08,574.2,736,161.79999999999995,21.983695652173907
Arkansas,2020,TRUE,33,2020-08-15,569.2,766,196.79999999999995,25.691906005221927
Arkansas,2020,TRUE,34,2020-08-22,562.6,750,187.39999999999998,24.98666666666666
Arkansas,2020,TRUE,35,2020-08-29,552.2,739,186.79999999999995,25.277401894451955
Arkansas,2020,TRUE,36,2020-09-05,577.8,713,135.20000000000005,18.962131837307158
Arkansas,2020,TRUE,37,2020-09-12,589.8,722,132.20000000000005,18.310249307479232
Arkansas,2020,TRUE,38,2020-09-19,568,736,168,22.82608695652174
Arkansas,2020,TRUE,39,2020-09-26,572.8,746,173.20000000000005,23.217158176943705
Arkansas,2020,TRUE,40,2020-10-03,563.6,784,220.39999999999998,28.112244897959183
Arkansas,2020,TRUE,41,2020-10-10,563,785,222,28.280254777070063
Arkansas,2020,TRUE,42,2020-10-17,576,778,202,25.96401028277635
Arkansas,2020,TRUE,43,2020-10-24,622.6,794,171.39999999999998,21.58690176322418
Arkansas,2020,TRUE,44,2020-10-31,591.2,790,198.79999999999995,25.16455696202531
Arkansas,2020,TRUE,45,2020-11-07,607.4,845,237.60000000000002,28.118343195266277
Arkansas,2020,TRUE,46,2020-11-14,623.6,893,269.4,30.167973124300108
Arkansas,2020,TRUE,47,2020-11-21,623,876,253,28.881278538812786
Arkansas,2020,TRUE,48,2020-11-28,624.6,833,208.39999999999998,25.018007202881147
Arkansas,2020,TRUE,49,2020-12-05,634.6,944,309.4,32.77542372881356
Arkansas,2020,TRUE,50,2020-12-12,661.8,912,250.20000000000005,27.434210526315795
Arkansas,2020,TRUE,51,2020-12-19,644,936,292,31.196581196581196
Arkansas,2020,TRUE,52,2020-12-26,673,922,249,27.006507592190886
Arkansas,2020,TRUE,53,2021-01-02,NA,967,NA,NA
California,2015,FALSE,1,2015-01-10,6055.4,5803,-252.39999999999964,-4.3494744097880345
California,2015,FALSE,2,2015-01-17,6047,5814,-233,-4.007567939456484
California,2015,FALSE,3,2015-01-24,5761.2,5564,-197.19999999999982,-3.544212796549242
California,2015,FALSE,4,2015-01-31,5586.8,5669,82.19999999999982,1.4499911801023078
California,2015,FALSE,5,2015-02-07,5634,5485,-149,-2.716499544211486
California,2015,FALSE,6,2015-02-14,5590,5559,-31,-0.5576542543622953
California,2015,FALSE,7,2015-02-21,5563.6,5414,-149.60000000000036,-2.763206501662364
California,2015,FALSE,8,2015-02-28,5494.4,5197,-297.39999999999964,-5.722532230132762
California,2015,FALSE,9,2015-03-07,5597,5394,-203,-3.763440860215054
California,2015,FALSE,10,2015-03-14,5502,5274,-228,-4.323094425483505
California,2015,FALSE,11,2015-03-21,5452.8,5212,-240.80000000000018,-4.620107444359175
California,2015,FALSE,12,2015-03-28,5235.6,4840,-395.60000000000036,-8.173553719008272
California,2015,FALSE,13,2015-04-04,5176,4744,-432,-9.106239460370995
California,2015,FALSE,14,2015-04-11,5225.8,5065,-160.80000000000018,-3.1747285291214253
California,2015,FALSE,15,2015-04-18,5098.8,4988,-110.80000000000018,-2.221331194867686
California,2015,FALSE,16,2015-04-25,5026.4,5032,5.600000000000364,0.1112877583465891
California,2015,FALSE,17,2015-05-02,5065,5016,-49,-0.9768740031897927
California,2015,FALSE,18,2015-05-09,4979.6,4788,-191.60000000000036,-4.001670843776115
California,2015,FALSE,19,2015-05-16,4867,4740,-127,-2.6793248945147683
California,2015,FALSE,20,2015-05-23,4828.6,4713,-115.60000000000036,-2.4527901548907356
California,2015,FALSE,21,2015-05-30,4893.2,4951,57.80000000000018,1.167440921026059
California,2015,FALSE,22,2015-06-06,4878.8,4783,-95.80000000000018,-2.0029270332427385
California,2015,FALSE,23,2015-06-13,4862.2,4790,-72.19999999999982,-1.5073068893528145
California,2015,FALSE,24,2015-06-20,4834.8,4767,-67.80000000000018,-1.422278162366272
California,2015,FALSE,25,2015-06-27,4867,4663,-204,-4.374865966116234
California,2015,FALSE,26,2015-07-04,4788.6,4708,-80.60000000000036,-1.7119796091758783
